,id,rooms
6584,7760,"(6, 199)"
6585,7760,"(7, 126)"
6586,7760,"(8, 59)"
6587,7760,"(9, 28)"
6588,7760,"(10, 20)"
6589,7760,"(11, 5)"
6590,7760,"(12, 3)"
6591,7760,"(13, 1)"
6592,7760,"(14, 3)"
6593,7760,"(15, 1)"
6594,7760,"(16, 2)"
6595,7760,"(17, 1)"
6596,7770,"(1, 3)"
6597,7770,"(2, 101)"
6598,7770,"(3, 130)"
6599,7770,"(4, 323)"
6600,7770,"(5, 192)"
6601,7770,"(6, 88)"
6602,7770,"(7, 49)"
6603,7770,"(8, 29)"
6604,7770,"(9, 8)"
6605,7770,"(10, 6)"
6606,7770,"(11, 1)"
6607,7770,"(12, 6)"
6608,7770,"(13, 1)"
6609,7770,"(19, 1)"
6610,7790,"(1, 3)"
6611,7790,"(2, 67)"
6612,7790,"(3, 225)"
6613,7790,"(4, 405)"
6614,7790,"(5, 289)"
6615,7790,"(6, 150)"
6616,7790,"(7, 91)"
6617,7790,"(8, 42)"
6618,7790,"(9, 18)"
6619,7790,"(10, 12)"
6620,7790,"(11, 7)"
6621,7790,"(12, 2)"
6622,7790,"(13, 1)"
6623,7800,"(1, 9)"
6624,7800,"(2, 110)"
6625,7800,"(3, 516)"
6626,7800,"(4, 1112)"
6627,7800,"(5, 1119)"
6628,7800,"(6, 721)"
6629,7800,"(7, 281)"
6630,7800,"(8, 122)"
6631,7800,"(9, 54)"
6632,7800,"(10, 17)"
6633,7800,"(11, 9)"
6634,7800,"(12, 2)"
6635,7830,"(1, 7)"
6636,7830,"(2, 78)"
6637,7830,"(3, 360)"
6638,7830,"(4, 628)"
6639,7830,"(5, 442)"
6640,7830,"(6, 301)"
6641,7830,"(7, 151)"
6642,7830,"(8, 70)"
6643,7830,"(9, 31)"
6644,7830,"(10, 11)"
6645,7830,"(11, 5)"
6646,7830,"(12, 1)"
6647,7830,"(13, 2)"
6648,7830,"(15, 1)"
6649,7830,"(16, 1)"
6650,7840,"(1, 7)"
6651,7840,"(2, 60)"
6652,7840,"(3, 314)"
6653,7840,"(4, 502)"
6654,7840,"(5, 323)"
6655,7840,"(6, 198)"
6656,7840,"(7, 76)"
6657,7840,"(8, 32)"
6658,7840,"(9, 23)"
6659,7840,"(10, 12)"
6660,7840,"(11, 5)"
6661,7840,"(12, 2)"
6662,7840,"(14, 1)"
6663,7850,"(1, 1)"
6664,7850,"(2, 26)"
6665,7850,"(3, 95)"
6666,7850,"(4, 204)"
6667,7850,"(5, 242)"
6668,7850,"(6, 118)"
6669,7850,"(7, 59)"
6670,7850,"(8, 28)"
6671,7850,"(9, 10)"
6672,7850,"(10, 5)"
6673,7850,"(11, 1)"
6674,7850,"(14, 1)"
6675,7860,"(1, 9)"
6676,7860,"(2, 88)"
6677,7860,"(3, 446)"
6678,7860,"(4, 760)"
6679,7860,"(5, 441)"
6680,7860,"(6, 309)"
6681,7860,"(7, 168)"
6682,7860,"(8, 80)"
6683,7860,"(9, 34)"
6684,7860,"(10, 17)"
6685,7860,"(11, 6)"
6686,7860,"(12, 6)"
6687,7860,"(13, 4)"
6688,7860,"(15, 2)"
6689,7860,"(22, 1)"
6690,7870,"(1, 13)"
6691,7870,"(2, 127)"
6692,7870,"(3, 594)"
6693,7870,"(4, 1041)"
6694,7870,"(5, 648)"
6695,7870,"(6, 384)"
6696,7870,"(7, 180)"
6697,7870,"(8, 103)"
6698,7870,"(9, 38)"
6699,7870,"(10, 24)"
6700,7870,"(11, 8)"
6701,7870,"(12, 5)"
6702,7870,"(13, 1)"
6703,7870,"(14, 5)"
6704,7870,"(15, 3)"
6705,7870,"(18, 1)"
6706,7884,"(1, 3)"
6707,7884,"(2, 18)"
6708,7884,"(3, 135)"
6709,7884,"(4, 174)"
6710,7884,"(5, 104)"
6711,7884,"(6, 45)"
6712,7884,"(7, 22)"
6713,7884,"(8, 22)"
6714,7884,"(9, 8)"
6715,7884,"(10, 4)"
6716,7884,"(11, 2)"
6717,7884,"(18, 1)"
6718,7884,"(19, 1)"
6719,7900,"(1, 14)"
6720,7900,"(2, 176)"
6721,7900,"(3, 568)"
6722,7900,"(4, 945)"
6723,7900,"(5, 712)"
6724,7900,"(6, 426)"
6725,7900,"(7, 217)"
6726,7900,"(8, 99)"
6727,7900,"(9, 42)"
6728,7900,"(10, 34)"
6729,7900,"(11, 12)"
6730,7900,"(12, 4)"
6731,7900,"(13, 2)"
6732,7900,"(14, 3)"
6733,7900,"(16, 2)"
6734,7900,"(19, 1)"
6735,7900,"(22, 1)"
6736,7950,"(1, 1)"
6737,7950,"(2, 37)"
6738,7950,"(3, 151)"
6739,7950,"(4, 261)"
6740,7950,"(5, 200)"
6741,7950,"(6, 127)"
6742,7950,"(7, 70)"
6743,7950,"(8, 40)"
6744,7950,"(9, 23)"
6745,7950,"(10, 14)"
6746,7950,"(12, 2)"
6747,7960,"(1, 2)"
6748,7960,"(2, 11)"
6749,7960,"(3, 52)"
6750,7960,"(4, 68)"
6751,7960,"(5, 68)"
6752,7960,"(6, 39)"
6753,7960,"(7, 24)"
6754,7960,"(8, 15)"
6755,7960,"(9, 2)"
6756,7960,"(10, 2)"
6757,7960,"(11, 5)"
6758,7960,"(14, 1)"
6759,7970,"(1, 1)"
6760,7970,"(2, 11)"
6761,7970,"(3, 32)"
6762,7970,"(4, 58)"
6763,7970,"(5, 64)"
6764,7970,"(6, 34)"
6765,7970,"(7, 17)"
6766,7970,"(8, 10)"
6767,7970,"(9, 4)"
6768,7970,"(10, 4)"
6769,7970,"(11, 1)"
6770,7970,"(13, 1)"
6771,7980,"(2, 1)"
6772,7980,"(3, 27)"
6773,7980,"(4, 52)"
6774,7980,"(5, 31)"
6775,7980,"(6, 34)"
6776,7980,"(7, 17)"
6777,7980,"(8, 10)"
6778,7980,"(9, 3)"
6779,7980,"(10, 3)"
6780,7990,"(1, 4)"
6781,7990,"(2, 16)"
6782,7990,"(3, 117)"
6783,7990,"(4, 165)"
6784,7990,"(5, 78)"
6785,7990,"(6, 57)"
6786,7990,"(7, 27)"
6787,7990,"(8, 19)"
6788,7990,"(9, 10)"
6789,7990,"(10, 4)"
6790,7990,"(11, 1)"
6791,7990,"(13, 1)"
6792,7990,"(15, 1)"
6793,8000,"(1, 91)"
6794,8000,"(2, 615)"
6795,8000,"(3, 536)"
6796,8000,"(4, 327)"
6797,8000,"(5, 203)"
6798,8000,"(6, 149)"
6799,8000,"(7, 72)"
6800,8000,"(8, 44)"
6801,8000,"(9, 25)"
6802,8000,"(10, 3)"
6803,8000,"(11, 6)"
6804,8000,"(12, 2)"
6805,8000,"(13, 1)"
6806,8000,"(29, 1)"
6807,8200,"(1, 42)"
6808,8200,"(2, 203)"
6809,8200,"(3, 292)"
6810,8200,"(4, 604)"
6811,8200,"(5, 379)"
6812,8200,"(6, 254)"
6813,8200,"(7, 74)"
6814,8200,"(8, 38)"
6815,8200,"(9, 6)"
6816,8200,"(10, 8)"
6817,8200,"(11, 4)"
6818,8200,"(12, 2)"
6819,8200,"(13, 2)"
6820,8200,"(14, 1)"
6821,8200,"(33, 1)"
6822,8210,"(1, 32)"
6823,8210,"(2, 71)"
6824,8210,"(3, 259)"
6825,8210,"(4, 658)"
6826,8210,"(5, 473)"
6827,8210,"(6, 263)"
6828,8210,"(7, 75)"
6829,8210,"(8, 33)"
6830,8210,"(9, 14)"
6831,8210,"(10, 3)"
6832,8210,"(11, 1)"
6833,8210,"(13, 1)"
6834,8220,"(2, 23)"
6835,8220,"(3, 208)"
6836,8220,"(4, 586)"
6837,8220,"(5, 566)"
6838,8220,"(6, 270)"
6839,8220,"(7, 117)"
6840,8220,"(8, 37)"
6841,8220,"(9, 12)"
6842,8220,"(10, 1)"
6843,8220,"(11, 2)"
6844,8220,"(18, 1)"
6845,8220,"(19, 1)"
6846,8220,"(53, 1)"
6847,8230,"(1, 22)"
6848,8230,"(2, 57)"
6849,8230,"(3, 175)"
6850,8230,"(4, 365)"
6851,8230,"(5, 315)"
6852,8230,"(6, 179)"
6853,8230,"(7, 80)"
6854,8230,"(8, 29)"
6855,8230,"(9, 9)"
6856,8230,"(10, 4)"
6857,8230,"(11, 3)"
6858,8230,"(12, 1)"
6859,8230,"(16, 1)"
6860,8240,"(1, 26)"
6861,8240,"(2, 104)"
6862,8240,"(3, 335)"
6863,8240,"(4, 1030)"
6864,8240,"(5, 1012)"
6865,8240,"(6, 623)"
6866,8240,"(7, 301)"
6867,8240,"(8, 127)"
6868,8240,"(9, 46)"
6869,8240,"(10, 18)"
6870,8240,"(11, 11)"
6871,8240,"(12, 2)"
6872,8240,"(13, 2)"
6873,8240,"(14, 1)"
6874,8240,"(17, 1)"
6875,8250,"(1, 14)"
6876,8250,"(2, 146)"
6877,8250,"(3, 424)"
6878,8250,"(4, 762)"
6879,8250,"(5, 600)"
6880,8250,"(6, 296)"
6881,8250,"(7, 110)"
6882,8250,"(8, 39)"
6883,8250,"(9, 12)"
6884,8250,"(10, 4)"
6885,8250,"(11, 1)"
6886,8250,"(34, 1)"
6887,8260,"(1, 20)"
6888,8260,"(2, 85)"
6889,8260,"(3, 402)"
6890,8260,"(4, 932)"
6891,8260,"(5, 847)"
6892,8260,"(6, 423)"
6893,8260,"(7, 145)"
6894,8260,"(8, 57)"
6895,8260,"(9, 15)"
6896,8260,"(10, 13)"
6897,8260,"(11, 4)"
6898,8260,"(13, 1)"
6899,8260,"(16, 1)"
6900,8260,"(17, 2)"
6901,8270,"(1, 5)"
6902,8270,"(2, 86)"
6903,8270,"(3, 382)"
6904,8270,"(4, 972)"
6905,8270,"(5, 847)"
6906,8270,"(6, 516)"
6907,8270,"(7, 234)"
6908,8270,"(8, 106)"
6909,8270,"(9, 34)"
6910,8270,"(10, 17)"
6911,8270,"(11, 5)"
6912,8270,"(12, 2)"
6913,8270,"(13, 2)"
6914,8270,"(17, 1)"
6915,8300,"(1, 25)"
6916,8300,"(2, 185)"
6917,8300,"(3, 856)"
6918,8300,"(4, 1590)"
6919,8300,"(5, 1355)"
6920,8300,"(6, 770)"
6921,8300,"(7, 356)"
6922,8300,"(8, 152)"
6923,8300,"(9, 58)"
6924,8300,"(10, 24)"
6925,8300,"(11, 17)"
6926,8300,"(12, 3)"
6927,8300,"(13, 3)"
6928,8300,"(14, 1)"
6929,8300,"(15, 1)"
6930,8300,"(18, 1)"
6931,8300,"(33, 1)"
6932,8300,"(47, 1)"
6933,8305,"(1, 19)"
6934,8305,"(2, 85)"
6935,8305,"(3, 358)"
6936,8305,"(4, 650)"
6937,8305,"(5, 369)"
6938,8305,"(6, 211)"
6939,8305,"(7, 101)"
6940,8305,"(8, 50)"
6941,8305,"(9, 24)"
6942,8305,"(10, 16)"
6943,8305,"(11, 1)"
6944,8305,"(12, 5)"
6945,8305,"(13, 3)"
6946,8305,"(14, 3)"
6947,8305,"(15, 2)"
6948,8305,"(18, 1)"
6949,8305,"(19, 1)"
6950,8305,"(28, 1)"
6951,8310,"(1, 1)"
6952,8310,"(2, 37)"
6953,8310,"(3, 223)"
6954,8310,"(4, 740)"
6955,8310,"(5, 427)"
6956,8310,"(6, 139)"
6957,8310,"(7, 59)"
6958,8310,"(8, 9)"
6959,8310,"(9, 6)"
6960,8310,"(10, 1)"
6961,8310,"(11, 2)"
6962,8320,"(1, 1)"
6963,8320,"(2, 7)"
6964,8320,"(3, 80)"
6965,8320,"(4, 429)"
6966,8320,"(5, 387)"
6967,8320,"(6, 162)"
6968,8320,"(7, 69)"
6969,8320,"(8, 25)"
6970,8320,"(9, 13)"
6971,8320,"(10, 1)"
6972,8320,"(12, 3)"
6973,8320,"(44, 1)"
6974,8320,"(48, 1)"
6975,8330,"(2, 41)"
6976,8330,"(3, 119)"
6977,8330,"(4, 417)"
6978,8330,"(5, 255)"
6979,8330,"(6, 123)"
6980,8330,"(7, 38)"
6981,8330,"(8, 15)"
6982,8330,"(9, 6)"
6983,8330,"(10, 5)"
6984,8330,"(12, 1)"
6985,8340,"(1, 2)"
6986,8340,"(2, 57)"
6987,8340,"(3, 299)"
6988,8340,"(4, 357)"
6989,8340,"(5, 291)"
6990,8340,"(6, 134)"
6991,8340,"(7, 63)"
6992,8340,"(8, 34)"
6993,8340,"(9, 10)"
6994,8340,"(10, 4)"
6995,8340,"(11, 5)"
6996,8340,"(24, 1)"
6997,8350,"(1, 2)"
6998,8350,"(2, 15)"
6999,8350,"(3, 40)"
7000,8350,"(4, 82)"
7001,8350,"(5, 83)"
7002,8350,"(6, 67)"
7003,8350,"(7, 40)"
7004,8350,"(8, 11)"
7005,8350,"(9, 6)"
7006,8350,"(10, 3)"
7007,8350,"(11, 3)"
7008,8350,"(12, 2)"
7009,8350,"(15, 1)"
7010,8355,"(1, 2)"
7011,8355,"(2, 14)"
7012,8355,"(3, 62)"
7013,8355,"(4, 242)"
7014,8355,"(5, 326)"
7015,8355,"(6, 132)"
7016,8355,"(7, 61)"
7017,8355,"(8, 24)"
7018,8355,"(9, 7)"
7019,8355,"(10, 5)"
7020,8355,"(11, 2)"
7021,8355,"(12, 3)"
7022,8355,"(13, 1)"
7023,8355,"(14, 1)"
7024,8355,"(17, 1)"
7025,8361,"(2, 12)"
7026,8361,"(3, 131)"
7027,8361,"(4, 552)"
7028,8361,"(5, 440)"
7029,8361,"(6, 128)"
7030,8361,"(7, 47)"
7031,8361,"(8, 21)"
7032,8361,"(9, 8)"
7033,8361,"(10, 1)"
7034,8361,"(11, 2)"
7035,8362,"(1, 4)"
7036,8362,"(2, 56)"
7037,8362,"(3, 138)"
7038,8362,"(4, 649)"
7039,8362,"(5, 622)"
7040,8362,"(6, 256)"
7041,8362,"(7, 97)"
7042,8362,"(8, 21)"
7043,8362,"(9, 12)"
7044,8362,"(10, 2)"
7045,8362,"(11, 1)"
7046,8362,"(12, 1)"
7047,8370,"(1, 3)"
7048,8370,"(2, 61)"
7049,8370,"(3, 259)"
7050,8370,"(4, 646)"
7051,8370,"(5, 760)"
7052,8370,"(6, 404)"
7053,8370,"(7, 178)"
7054,8370,"(8, 85)"
7055,8370,"(9, 26)"
7056,8370,"(10, 13)"
7057,8370,"(11, 5)"
7058,8370,"(12, 1)"
7059,8370,"(13, 3)"
7060,8370,"(15, 1)"
7061,8370,"(21, 1)"
7062,8380,"(1, 2)"
7063,8380,"(2, 13)"
7064,8380,"(3, 115)"
7065,8380,"(4, 238)"
7066,8380,"(5, 178)"
7067,8380,"(6, 101)"
7068,8380,"(7, 36)"
7069,8380,"(8, 16)"
7070,8380,"(9, 5)"
7071,8380,"(10, 1)"
7072,8380,"(11, 3)"
7073,8380,"(13, 1)"
7074,8380,"(15, 1)"
7075,8380,"(19, 1)"
7076,8381,"(2, 33)"
7077,8381,"(3, 181)"
7078,8381,"(4, 513)"
7079,8381,"(5, 604)"
7080,8381,"(6, 218)"
7081,8381,"(7, 67)"
7082,8381,"(8, 30)"
7083,8381,"(9, 7)"
7084,8381,"(10, 3)"
7085,8381,"(11, 2)"
7086,8381,"(12, 1)"
7087,8382,"(2, 55)"
7088,8382,"(3, 242)"
7089,8382,"(4, 617)"
7090,8382,"(5, 760)"
7091,8382,"(6, 592)"
7092,8382,"(7, 246)"
7093,8382,"(8, 103)"
7094,8382,"(9, 30)"
7095,8382,"(10, 7)"
7096,8382,"(13, 1)"
7097,8382,"(14, 3)"
7098,8400,"(1, 34)"
7099,8400,"(2, 264)"
7100,8400,"(3, 1370)"
7101,8400,"(4, 2266)"
7102,8400,"(5, 1070)"
7103,8400,"(6, 516)"
7104,8400,"(7, 161)"
7105,8400,"(8, 87)"
7106,8400,"(9, 28)"
7107,8400,"(10, 13)"
7108,8400,"(11, 5)"
7109,8400,"(12, 2)"
7110,8400,"(13, 1)"
7111,8400,"(14, 1)"
7112,8400,"(15, 2)"
7113,8400,"(37, 1)"
7114,8410,"(1, 18)"
7115,8410,"(2, 128)"
7116,8410,"(3, 519)"
7117,8410,"(4, 657)"
7118,8410,"(5, 462)"
7119,8410,"(6, 297)"
7120,8410,"(7, 147)"
7121,8410,"(8, 78)"
7122,8410,"(9, 29)"
7123,8410,"(10, 7)"
7124,8410,"(11, 1)"
7125,8410,"(12, 3)"
7126,8410,"(13, 3)"
7127,8410,"(15, 1)"
7128,8410,"(20, 1)"
7129,8420,"(1, 17)"
7130,8420,"(2, 114)"
7131,8420,"(3, 613)"
7132,8420,"(4, 952)"
7133,8420,"(5, 419)"
7134,8420,"(6, 191)"
7135,8420,"(7, 75)"
7136,8420,"(8, 36)"
7137,8420,"(9, 10)"
7138,8420,"(10, 14)"
7139,8420,"(11, 4)"
7140,8420,"(12, 2)"
7141,8420,"(14, 1)"
7142,8444,"(1, 1)"
7143,8444,"(2, 13)"
7144,8444,"(3, 59)"
7145,8444,"(4, 98)"
7146,8444,"(5, 67)"
7147,8444,"(6, 35)"
7148,8444,"(7, 16)"
7149,8444,"(8, 11)"
7150,8444,"(9, 2)"
7151,8444,"(10, 7)"
7152,8444,"(11, 1)"
7153,8450,"(1, 5)"
7154,8450,"(2, 51)"
7155,8450,"(3, 254)"
7156,8450,"(4, 573)"
7157,8450,"(5, 445)"
7158,8450,"(6, 287)"
7159,8450,"(7, 128)"
7160,8450,"(8, 44)"
7161,8450,"(9, 16)"
7162,8450,"(10, 11)"
7163,8450,"(11, 2)"
7164,8450,"(14, 1)"
7165,8462,"(1, 1)"
7166,8462,"(2, 11)"
7167,8462,"(3, 63)"
7168,8462,"(4, 254)"
7169,8462,"(5, 241)"
7170,8462,"(6, 140)"
7171,8462,"(7, 62)"
7172,8462,"(8, 30)"
7173,8462,"(9, 9)"
7174,8462,"(10, 6)"
7175,8462,"(11, 1)"
7176,8462,"(12, 3)"
7177,8462,"(15, 1)"
7178,8464,"(1, 2)"
7179,8464,"(2, 105)"
7180,8464,"(3, 235)"
7181,8464,"(4, 812)"
7182,8464,"(5, 640)"
7183,8464,"(6, 513)"
7184,8464,"(7, 196)"
7185,8464,"(8, 70)"
7186,8464,"(9, 21)"
7187,8464,"(10, 9)"
7188,8464,"(11, 2)"
7189,8464,"(18, 1)"
7190,8464,"(61, 1)"
7191,8471,"(1, 6)"
7192,8471,"(2, 19)"
7193,8471,"(3, 99)"
7194,8471,"(4, 327)"
7195,8471,"(5, 337)"
7196,8471,"(6, 160)"
7197,8471,"(7, 59)"
7198,8471,"(8, 36)"
7199,8471,"(9, 6)"
7200,8471,"(10, 2)"
7201,8471,"(11, 1)"
7202,8471,"(12, 1)"
7203,8472,"(2, 8)"
7204,8472,"(3, 25)"
7205,8472,"(4, 53)"
7206,8472,"(5, 42)"
7207,8472,"(6, 41)"
7208,8472,"(7, 25)"
7209,8472,"(8, 11)"
7210,8472,"(9, 5)"
7211,8472,"(10, 3)"
7212,8472,"(11, 1)"
7213,8472,"(12, 1)"
7214,8500,"(1, 62)"
7215,8500,"(2, 203)"
7216,8500,"(3, 717)"
7217,8500,"(4, 1566)"
7218,8500,"(5, 1019)"
7219,8500,"(6, 515)"
7220,8500,"(7, 240)"
7221,8500,"(8, 102)"
7222,8500,"(9, 44)"
7223,8500,"(10, 29)"
7224,8500,"(11, 10)"
7225,8500,"(12, 8)"
7226,8500,"(13, 1)"
7227,8500,"(14, 1)"
7228,8500,"(16, 2)"
7229,8500,"(21, 1)"
7230,8520,"(1, 2)"
7231,8520,"(2, 92)"
7232,8520,"(3, 256)"
7233,8520,"(4, 639)"
7234,8520,"(5, 681)"
7235,8520,"(6, 316)"
7236,8520,"(7, 96)"
7237,8520,"(8, 22)"
7238,8520,"(9, 13)"
7239,8520,"(10, 3)"
7240,8520,"(11, 1)"
7241,8530,"(2, 8)"
7242,8530,"(3, 102)"
7243,8530,"(4, 323)"
7244,8530,"(5, 261)"
7245,8530,"(6, 145)"
7246,8530,"(7, 53)"
7247,8530,"(8, 21)"
7248,8530,"(9, 12)"
7249,8530,"(10, 7)"
7250,8530,"(11, 4)"
7251,8530,"(13, 1)"
7252,8530,"(14, 1)"
7253,8541,"(1, 1)"
7254,8541,"(2, 47)"
7255,8541,"(3, 214)"
7256,8541,"(4, 539)"
7257,8541,"(5, 606)"
7258,8541,"(6, 243)"
7259,8541,"(7, 81)"
7260,8541,"(8, 36)"
7261,8541,"(9, 12)"
7262,8541,"(10, 3)"
7263,8541,"(11, 3)"
7264,8543,"(1, 3)"
7265,8543,"(2, 75)"
7266,8543,"(3, 214)"
7267,8543,"(4, 482)"
7268,8543,"(5, 402)"
7269,8543,"(6, 229)"
7270,8543,"(7, 104)"
7271,8543,"(8, 44)"
7272,8543,"(9, 13)"
7273,8543,"(10, 15)"
7274,8543,"(12, 2)"
7275,8543,"(18, 1)"
7276,8544,"(1, 3)"
7277,8544,"(2, 15)"
7278,8544,"(3, 112)"
7279,8544,"(4, 210)"
7280,8544,"(5, 178)"
7281,8544,"(6, 122)"
7282,8544,"(7, 68)"
7283,8544,"(8, 45)"
7284,8544,"(9, 10)"
7285,8544,"(10, 6)"
7286,8544,"(11, 3)"
7287,8544,"(12, 3)"
7288,8544,"(13, 1)"
7289,8550,"(2, 21)"
7290,8550,"(3, 124)"
7291,8550,"(4, 263)"
7292,8550,"(5, 222)"
7293,8550,"(6, 118)"
7294,8550,"(7, 54)"
7295,8550,"(8, 30)"
7296,8550,"(9, 6)"
7297,8550,"(10, 4)"
7298,8550,"(11, 3)"
7299,8550,"(13, 1)"
7300,8550,"(17, 1)"
7301,8560,"(1, 5)"
7302,8560,"(2, 30)"
7303,8560,"(3, 176)"
7304,8560,"(4, 251)"
7305,8560,"(5, 199)"
7306,8560,"(6, 118)"
7307,8560,"(7, 68)"
7308,8560,"(8, 39)"
7309,8560,"(9, 10)"
7310,8560,"(10, 9)"
7311,8560,"(11, 1)"
7312,8560,"(12, 3)"
7313,8560,"(14, 1)"
7314,8570,"(1, 2)"
7315,8570,"(2, 21)"
7316,8570,"(3, 73)"
7317,8570,"(4, 159)"
7318,8570,"(5, 97)"
7319,8570,"(6, 60)"
7320,8570,"(7, 36)"
7321,8570,"(8, 16)"
7322,8570,"(9, 14)"
7323,8570,"(10, 5)"
7324,8570,"(11, 7)"
7325,8570,"(12, 1)"
7326,8570,"(14, 1)"
7327,8570,"(22, 1)"
7328,8570,"(23, 1)"
7329,8581,"(2, 17)"
7330,8581,"(3, 74)"
7331,8581,"(4, 132)"
7332,8581,"(5, 71)"
7333,8581,"(6, 50)"
7334,8581,"(7, 29)"
7335,8581,"(8, 13)"
7336,8581,"(9, 11)"
7337,8581,"(10, 8)"
7338,8581,"(11, 1)"
7339,8581,"(12, 1)"
7340,8581,"(15, 1)"
7341,8585,"(1, 11)"
7342,8585,"(2, 100)"
7343,8585,"(3, 596)"
7344,8585,"(4, 997)"
7345,8585,"(5, 426)"
7346,8585,"(6, 168)"
7347,8585,"(7, 74)"
7348,8585,"(8, 30)"
7349,8585,"(9, 15)"
7350,8585,"(10, 7)"
7351,8585,"(11, 3)"
7352,8585,"(12, 2)"
7353,8586,"(1, 2)"
7354,8586,"(2, 16)"
7355,8586,"(3, 73)"
7356,8586,"(4, 116)"
7357,8586,"(5, 129)"
7358,8586,"(6, 100)"
7359,8586,"(7, 41)"
7360,8586,"(8, 37)"
7361,8586,"(9, 8)"
7362,8586,"(10, 7)"
7363,8586,"(11, 2)"
7364,8586,"(13, 1)"
7365,8586,"(15, 1)"
7366,8592,"(1, 5)"
7367,8592,"(2, 14)"
7368,8592,"(3, 60)"
7369,8592,"(4, 53)"
7370,8592,"(5, 36)"
7371,8592,"(6, 11)"
7372,8592,"(7, 1)"
7373,8592,"(8, 5)"
7374,8592,"(9, 3)"
7375,8592,"(10, 1)"
7376,8600,"(1, 46)"
7377,8600,"(2, 376)"
7378,8600,"(3, 1261)"
7379,8600,"(4, 2944)"
7380,8600,"(5, 2872)"
7381,8600,"(6, 1861)"
7382,8600,"(7, 821)"
7383,8600,"(8, 321)"
7384,8600,"(9, 92)"
7385,8600,"(10, 36)"
7386,8600,"(11, 12)"
7387,8600,"(12, 8)"
7388,8600,"(13, 2)"
7389,8600,"(14, 1)"
7390,8600,"(15, 1)"
7391,8600,"(16, 1)"
7392,8600,"(114, 1)"
7393,8600,"(133, 1)"
7394,8620,"(1, 5)"
7395,8620,"(2, 69)"
7396,8620,"(3, 334)"
7397,8620,"(4, 661)"
7398,8620,"(5, 617)"
7399,8620,"(6, 399)"
7400,8620,"(7, 213)"
7401,8620,"(8, 90)"
7402,8620,"(9, 58)"
7403,8620,"(10, 26)"
7404,8620,"(11, 6)"
7405,8620,"(13, 2)"
7406,8620,"(14, 3)"
7407,8620,"(17, 1)"
7408,8632,"(2, 14)"
7409,8632,"(3, 41)"
7410,8632,"(4, 71)"
7411,8632,"(5, 74)"
7412,8632,"(6, 42)"
7413,8632,"(7, 21)"
7414,8632,"(8, 18)"
7415,8632,"(9, 10)"
7416,8632,"(10, 6)"
7417,8632,"(11, 1)"
7418,8641,"(2, 5)"
7419,8641,"(3, 29)"
7420,8641,"(4, 71)"
7421,8641,"(5, 81)"
7422,8641,"(6, 100)"
7423,8641,"(7, 39)"
7424,8641,"(8, 16)"
7425,8641,"(9, 10)"
7426,8641,"(10, 2)"
7427,8641,"(14, 1)"
7428,8643,"(1, 5)"
7429,8643,"(2, 32)"
7430,8643,"(3, 128)"
7431,8643,"(4, 190)"
7432,8643,"(5, 155)"
7433,8643,"(6, 105)"
7434,8643,"(7, 39)"
7435,8643,"(8, 21)"
7436,8643,"(9, 14)"
7437,8643,"(10, 3)"
7438,8653,"(1, 6)"
7439,8653,"(2, 11)"
7440,8653,"(3, 65)"
7441,8653,"(4, 227)"
7442,8653,"(5, 233)"
7443,8653,"(6, 177)"
7444,8653,"(7, 63)"
7445,8653,"(8, 27)"
7446,8653,"(9, 13)"
7447,8653,"(10, 5)"
7448,8653,"(11, 1)"
7449,8653,"(12, 2)"
7450,8653,"(13, 1)"
7451,8653,"(14, 1)"
7452,8653,"(15, 1)"
7453,8654,"(1, 6)"
7454,8654,"(2, 31)"
7455,8654,"(3, 99)"
7456,8654,"(4, 184)"
7457,8654,"(5, 153)"
7458,8654,"(6, 112)"
7459,8654,"(7, 48)"
7460,8654,"(8, 16)"
7461,8654,"(9, 17)"
7462,8654,"(10, 7)"
7463,8660,"(1, 28)"
7464,8660,"(2, 133)"
7465,8660,"(3, 587)"
7466,8660,"(4, 1553)"
7467,8660,"(5, 1645)"
7468,8660,"(6, 821)"
7469,8660,"(7, 353)"
7470,8660,"(8, 147)"
7471,8660,"(9, 65)"
7472,8660,"(10, 18)"
7473,8660,"(11, 19)"
7474,8660,"(12, 7)"
7475,8660,"(13, 1)"
7476,8660,"(14, 1)"
7477,8660,"(15, 2)"
7478,8660,"(16, 1)"
7479,8660,"(18, 2)"
7480,8660,"(23, 1)"
7481,8660,"(58, 1)"
7482,8670,"(1, 1)"
7483,8670,"(2, 5)"
7484,8670,"(3, 50)"
7485,8670,"(4, 138)"
7486,8670,"(5, 162)"
7487,8670,"(6, 85)"
7488,8670,"(7, 38)"
7489,8670,"(8, 23)"
7490,8670,"(9, 7)"
7491,8670,"(10, 3)"
7492,8670,"(14, 1)"
7493,8680,"(1, 11)"
7494,8680,"(2, 87)"
7495,8680,"(3, 231)"
7496,8680,"(4, 507)"
7497,8680,"(5, 580)"
7498,8680,"(6, 354)"
7499,8680,"(7, 174)"
7500,8680,"(8, 73)"
7501,8680,"(9, 21)"
7502,8680,"(10, 9)"
7503,8680,"(11, 5)"
7504,8680,"(12, 3)"
7505,8680,"(13, 1)"
7506,8700,"(1, 24)"
7507,8700,"(2, 417)"
7508,8700,"(3, 1744)"
7509,8700,"(4, 3774)"
7510,8700,"(5, 3383)"
7511,8700,"(6, 1606)"
7512,8700,"(7, 582)"
7513,8700,"(8, 226)"
7514,8700,"(9, 76)"
